arm,mbar,dt,seed,epoch,tag_pop,pop_trig,n_tagged,removed,gamma
knee,20,7,126,85,25,31,6,6,3.0
knee,20,7,126,86,25,31,6,6,3.0
knee,20,7,126,87,25,29,4,4,3.0
knee,20,7,126,88,25,29,4,4,3.0
knee,20,7,126,89,25,31,6,6,3.0
knee,20,7,126,90,25,31,6,6,3.0
knee,20,7,126,91,25,31,6,6,3.0
knee,20,7,126,92,25,29,4,4,3.0
knee,20,7,126,93,25,31,6,6,3.0
knee,20,7,126,94,25,29,4,4,3.0
knee,20,7,126,95,27,31,6,6,3.0
knee,20,7,126,96,27,33,6,6,3.0
knee,20,7,126,97,27,33,6,6,3.0
knee,20,7,126,98,27,33,6,6,3.0
knee,20,7,126,99,29,33,6,6,3.0
knee,20,7,126,100,29,35,6,6,3.0
knee,20,7,127,55,13,15,2,2,13.0
knee,20,7,127,56,33,39,6,6,13.0
knee,20,7,127,57,51,59,10,10,13.0
knee,20,7,127,58,69,77,12,12,13.0
knee,20,7,127,59,81,95,16,16,13.0
knee,20,7,127,60,89,107,18,18,13.0
knee,20,7,127,62,107,117,20,20,13.0
knee,20,7,127,63,117,131,22,22,13.0
knee,20,7,127,64,109,131,22,22,13.0
knee,20,7,127,65,105,123,20,20,13.0
knee,20,7,127,66,103,121,20,20,13.0
knee,20,7,127,69,115,139,24,24,13.0
knee,20,7,127,70,115,139,24,24,13.0
knee,20,7,127,71,117,133,22,22,13.0
knee,20,7,127,72,113,123,20,20,13.0
knee,20,7,127,73,109,123,20,20,13.0
knee,20,7,127,76,117,133,22,22,13.0
knee,20,7,127,77,115,135,22,22,13.0
knee,20,7,127,78,113,135,22,22,13.0
knee,20,7,127,79,105,127,22,22,13.0
knee,20,7,127,83,147,173,28,28,13.0
knee,20,7,127,84,147,171,28,28,13.0
knee,20,7,127,85,149,171,28,28,13.0
knee,20,7,127,86,149,173,28,28,13.0
knee,20,7,127,90,171,187,32,32,13.0
knee,20,7,127,91,157,181,30,30,13.0
knee,20,7,127,92,143,167,28,28,13.0
knee,20,7,127,93,125,151,26,26,13.0
knee,20,7,128,55,7,9,2,2,23.0
knee,20,7,128,56,17,21,4,4,22.0
knee,20,7,128,57,39,45,8,8,21.0
knee,20,7,128,58,47,57,10,10,21.0
knee,20,7,128,59,59,67,12,12,23.0
knee,20,7,128,60,63,75,12,12,24.0
knee,20,7,128,61,69,81,14,14,24.0
knee,20,7,128,62,93,111,18,18,26.0
knee,20,7,128,63,109,131,22,22,26.0
knee,20,7,128,64,127,149,24,24,24.0
knee,20,7,128,65,139,157,26,26,24.0
knee,20,7,128,69,175,205,34,34,25.0
knee,20,7,128,70,179,203,34,34,25.0
knee,20,7,128,71,171,199,34,34,24.0
knee,20,7,128,76,199,233,38,38,26.0
knee,20,7,128,77,209,249,42,42,26.0
knee,20,7,128,83,261,305,50,50,28.0
knee,20,7,128,84,251,285,48,48,29.0
knee,20,7,128,90,307,363,60,60,26.0
knee,20,7,128,91,299,357,60,60,26.0
knee,20,7,129,55,7,9,2,2,6.0
knee,20,7,129,56,15,17,2,2,6.0
knee,20,7,129,57,19,23,4,4,6.0
knee,20,7,129,58,23,27,4,4,6.0
knee,20,7,129,59,27,33,6,6,6.0
knee,20,7,129,60,37,39,6,6,6.0
knee,20,7,129,61,37,45,8,8,6.0
knee,20,7,129,62,37,45,8,8,6.0
knee,20,7,129,63,39,47,8,8,6.0
knee,20,7,129,64,39,45,8,8,6.0
knee,20,7,129,65,45,49,8,8,6.0
knee,20,7,129,66,49,57,10,10,6.0
knee,20,7,129,67,45,55,10,10,6.0
knee,20,7,129,68,47,51,8,8,6.0
knee,20,7,129,69,45,55,10,10,6.0
knee,20,7,129,70,45,53,8,8,6.0
knee,20,7,129,71,43,51,8,8,6.0
knee,20,7,129,72,43,51,8,8,6.0
knee,20,7,129,73,43,51,8,8,6.0
knee,20,7,129,74,45,53,8,8,6.0
knee,20,7,129,75,47,55,10,10,6.0
knee,20,7,129,76,47,57,10,10,6.0
knee,20,7,129,77,49,55,10,10,6.0
knee,20,7,129,78,51,61,10,10,6.0
knee,20,7,129,79,55,63,10,10,6.0
knee,20,7,129,80,55,63,10,10,6.0
knee,20,7,129,81,55,65,10,10,6.0
knee,20,7,129,82,55,63,10,10,6.0
knee,20,7,129,83,55,65,10,10,6.0
knee,20,7,129,84,55,65,10,10,6.0
knee,20,7,129,85,55,61,10,10,6.0
knee,20,7,129,86,55,67,12,12,6.0
knee,20,7,129,87,57,67,12,12,6.0
knee,20,7,129,88,51,61,10,10,6.0
knee,20,7,129,89,51,61,10,10,6.0
knee,20,7,129,90,49,59,10,10,6.0
knee,20,7,129,91,57,61,10,10,6.0
knee,20,7,129,92,55,67,12,12,6.0
knee,20,7,129,93,55,67,12,12,6.0
knee,20,7,129,94,57,67,12,12,6.0
knee,20,7,129,95,57,65,10,10,6.0
knee,20,7,129,96,57,65,10,10,6.0
knee,20,7,129,97,53,63,10,10,6.0
knee,20,7,129,98,49,59,10,10,6.0
knee,20,7,129,99,51,59,10,10,6.0
knee,20,7,129,100,49,59,10,10,6.0
knee,20,7,130,55,7,9,2,2,5.0
knee,20,7,130,56,15,17,2,2,5.0
knee,20,7,130,57,17,21,4,4,5.0
knee,20,7,130,58,23,27,4,4,5.0
knee,20,7,130,59,25,29,4,4,5.0
knee,20,7,130,60,27,33,6,6,5.0
knee,20,7,130,61,25,29,4,4,5.0
knee,20,7,130,62,25,31,6,6,5.0
knee,20,7,130,63,27,31,6,6,5.0
knee,20,7,130,64,35,37,6,6,5.0
knee,20,7,130,65,39,45,8,8,5.0
knee,20,7,130,66,39,45,8,8,5.0
knee,20,7,130,67,37,45,8,8,5.0
knee,20,7,130,68,33,37,6,6,5.0
knee,20,7,130,69,31,37,6,6,5.0
knee,20,7,130,70,33,37,6,6,5.0
knee,20,7,130,71,35,39,6,6,5.0
knee,20,7,130,72,37,41,6,6,5.0
knee,20,7,130,73,39,45,8,8,5.0
knee,20,7,130,74,37,45,8,8,5.0
knee,20,7,130,75,45,41,6,6,5.0
knee,20,7,130,76,45,55,10,10,5.0
knee,20,7,130,77,45,53,8,8,5.0
knee,20,7,130,78,45,51,8,8,5.0
knee,20,7,130,79,47,53,8,8,5.0
knee,20,7,130,80,43,51,8,8,5.0
knee,20,7,130,81,39,47,8,8,5.0
knee,20,7,130,82,37,45,8,8,5.0
knee,20,7,130,83,37,45,8,8,5.0
knee,20,7,130,84,37,45,8,8,5.0
knee,20,7,130,85,37,43,8,8,5.0
knee,20,7,130,86,35,41,6,6,5.0
knee,20,7,130,87,37,45,8,8,5.0
knee,20,7,130,88,37,45,8,8,5.0
knee,20,7,130,89,37,43,8,8,5.0
knee,20,7,130,90,41,47,8,8,5.0
knee,20,7,130,91,43,51,8,8,5.0
knee,20,7,130,92,45,53,8,8,5.0
knee,20,7,130,93,45,53,8,8,5.0
knee,20,7,130,94,47,53,8,8,5.0
knee,20,7,130,95,45,55,10,10,5.0
knee,20,7,130,96,45,53,8,8,5.0
knee,20,7,130,97,45,51,8,8,5.0
knee,20,7,130,98,41,47,8,8,5.0
knee,20,7,130,99,39,47,8,8,5.0
knee,20,7,130,100,39,47,8,8,5.0
knee,32,5,121,55,7,9,2,2,9.0
knee,32,5,121,56,17,21,4,4,9.0
knee,32,5,121,57,29,35,6,6,9.0
knee,32,5,121,58,35,41,6,6,9.0
knee,32,5,121,59,43,49,8,8,9.0
knee,32,5,121,60,53,57,10,10,9.0
knee,32,5,121,61,55,67,12,12,9.0
knee,32,5,121,62,59,69,12,12,9.0
knee,32,5,121,63,61,71,12,12,9.0
knee,32,5,121,64,65,79,14,14,9.0
knee,32,5,121,65,71,81,14,14,9.0
knee,32,5,121,66,77,89,14,14,9.0
knee,32,5,121,67,77,91,16,16,9.0
knee,32,5,121,68,75,91,16,16,9.0
knee,32,5,121,69,81,91,16,16,9.0
knee,32,5,121,70,87,99,16,16,9.0
knee,32,5,121,71,85,101,16,16,9.0
knee,32,5,121,72,83,99,16,16,9.0
knee,32,5,121,73,85,97,16,16,9.0
knee,32,5,121,74,87,101,16,16,9.0
knee,32,5,121,75,83,99,16,16,9.0
knee,32,5,121,76,83,97,16,16,9.0
knee,32,5,121,77,85,99,16,16,9.0
knee,32,5,121,78,85,99,16,16,9.0
knee,32,5,121,79,79,95,16,16,9.0
knee,32,5,121,80,85,95,16,16,9.0
knee,32,5,121,81,89,101,16,16,9.0
knee,32,5,121,82,89,107,18,18,9.0
knee,32,5,121,83,89,101,16,16,9.0
knee,32,5,121,84,81,97,16,16,9.0
knee,32,5,121,85,87,97,16,16,9.0
knee,32,5,121,86,89,105,18,18,9.0
knee,32,5,121,87,85,103,18,18,9.0
knee,32,5,121,88,89,101,16,16,9.0
knee,32,5,121,89,81,97,16,16,9.0
knee,32,5,121,90,81,97,16,16,9.0
knee,32,5,121,91,83,97,16,16,9.0
knee,32,5,121,92,81,97,16,16,9.0
knee,32,5,121,93,81,95,16,16,9.0
knee,32,5,121,94,79,89,14,14,9.0
knee,32,5,121,95,83,97,16,16,9.0
knee,32,5,121,96,85,99,16,16,9.0
knee,32,5,121,97,89,103,18,18,9.0
knee,32,5,121,98,91,105,18,18,9.0
knee,32,5,121,99,93,105,18,18,9.0
knee,32,5,121,100,89,105,18,18,9.0
knee,32,5,122,55,15,19,4,4,7.0
knee,32,5,122,56,23,25,4,4,7.0
knee,32,5,122,57,27,33,6,6,7.0
knee,32,5,122,58,35,39,6,6,7.0
knee,32,5,122,59,43,49,8,8,7.0
knee,32,5,122,60,49,55,10,10,7.0
knee,32,5,122,61,49,59,10,10,7.0
knee,32,5,122,62,55,61,10,10,7.0
knee,32,5,122,63,55,67,12,12,7.0
knee,32,5,122,64,61,67,12,12,7.0
knee,32,5,122,65,65,75,12,12,7.0
knee,32,5,122,66,65,77,12,12,7.0
knee,32,5,122,67,65,79,14,14,7.0
knee,32,5,122,68,69,79,14,14,7.0
knee,32,5,122,69,69,83,14,14,7.0
knee,32,5,122,70,67,81,14,14,7.0
knee,32,5,122,71,65,77,12,12,7.0
knee,32,5,122,72,67,79,14,14,7.0
knee,32,5,122,73,69,81,14,14,7.0
knee,32,5,122,74,65,79,14,14,7.0
knee,32,5,122,75,65,77,12,12,7.0
knee,32,5,122,76,65,77,12,12,7.0
knee,32,5,122,77,67,77,12,12,7.0
knee,32,5,122,78,67,81,14,14,7.0
knee,32,5,122,79,63,75,12,12,7.0
knee,32,5,122,80,65,75,12,12,7.0
knee,32,5,122,81,69,79,14,14,7.0
knee,32,5,122,82,71,83,14,14,7.0
knee,32,5,122,83,67,81,14,14,7.0
knee,32,5,122,84,65,77,12,12,7.0
knee,32,5,122,85,65,79,14,14,7.0
knee,32,5,122,86,67,77,12,12,7.0
knee,32,5,122,87,67,81,14,14,7.0
knee,32,5,122,88,69,79,14,14,7.0
knee,32,5,122,89,71,83,14,14,7.0
knee,32,5,122,90,67,81,14,14,7.0
knee,32,5,122,91,69,81,14,14,7.0
knee,32,5,122,92,67,81,14,14,7.0
knee,32,5,122,93,67,81,14,14,7.0
knee,32,5,122,94,65,77,12,12,7.0
knee,32,5,122,95,65,79,14,14,7.0
knee,32,5,122,96,63,75,12,12,7.0
knee,32,5,122,97,65,75,12,12,7.0
knee,32,5,122,98,69,75,12,12,7.0
knee,32,5,122,99,69,81,14,14,7.0
knee,32,5,122,100,73,83,14,14,7.0
knee,32,5,123,55,23,27,4,4,10.0
knee,32,5,123,56,35,43,8,8,10.0
knee,32,5,123,57,49,57,10,10,11.0
knee,32,5,123,58,61,71,12,12,11.0
knee,32,5,123,59,69,83,14,14,11.0
knee,32,5,123,60,75,91,16,16,11.0
knee,32,5,123,61,83,97,16,16,11.0
knee,32,5,123,62,87,105,18,18,11.0
knee,32,5,123,63,89,107,18,18,11.0
knee,32,5,123,64,95,111,18,18,11.0
knee,32,5,123,65,99,117,20,20,11.0
knee,32,5,123,66,99,119,20,20,11.0
knee,32,5,123,67,105,121,20,20,11.0
knee,32,5,123,68,107,127,22,22,11.0
knee,32,5,123,69,105,127,22,22,11.0
knee,32,5,123,70,105,127,22,22,11.0
knee,32,5,123,71,105,127,22,22,11.0
knee,32,5,123,72,107,127,22,22,11.0
knee,32,5,123,73,109,129,22,22,11.0
knee,32,5,123,74,109,131,22,22,11.0
knee,32,5,123,75,111,131,22,22,11.0
knee,32,5,123,76,113,131,22,22,11.0
knee,32,5,123,77,111,133,22,22,10.0
knee,32,5,123,78,109,131,22,22,10.0
knee,32,5,123,79,107,129,22,22,10.0
knee,32,5,123,80,107,123,20,20,10.0
knee,32,5,123,81,107,127,22,22,10.0
knee,32,5,123,82,105,127,22,22,10.0
knee,32,5,123,83,105,125,20,20,10.0
knee,32,5,123,84,107,123,20,20,10.0
knee,32,5,123,85,105,123,20,20,10.0
knee,32,5,123,86,105,123,20,20,10.0
knee,32,5,123,87,105,125,20,20,10.0
knee,32,5,123,88,107,125,20,20,10.0
knee,32,5,123,89,107,125,20,20,10.0
knee,32,5,123,90,105,127,22,22,10.0
knee,32,5,123,91,107,123,20,20,10.0
knee,32,5,123,92,107,125,20,20,10.0
knee,32,5,123,93,105,127,22,22,10.0
knee,32,5,123,94,107,125,20,20,10.0
knee,32,5,123,95,111,127,22,22,10.0
knee,32,5,123,96,109,131,22,22,10.0
knee,32,5,123,97,113,127,22,22,10.0
knee,32,5,123,98,119,135,22,22,11.0
knee,32,5,123,99,119,141,24,24,12.0
knee,32,5,123,100,119,141,24,24,12.0
knee,32,5,124,55,13,15,2,2,9.0
knee,32,5,124,56,25,31,6,6,9.0
knee,32,5,124,57,35,43,8,8,9.0
knee,32,5,124,58,47,53,8,8,9.0
knee,32,5,124,59,57,65,10,10,9.0
knee,32,5,124,60,63,75,12,12,9.0
knee,32,5,124,61,67,81,14,14,9.0
knee,32,5,124,62,71,83,14,14,9.0
knee,32,5,124,63,75,89,14,14,9.0
knee,32,5,124,64,81,93,16,16,9.0
knee,32,5,124,65,83,99,16,16,9.0
knee,32,5,124,66,89,97,16,16,9.0
knee,32,5,124,67,93,105,18,18,9.0
knee,32,5,124,68,89,107,18,18,9.0
knee,32,5,124,69,87,103,18,18,9.0
knee,32,5,124,70,87,105,18,18,9.0
knee,32,5,124,71,87,103,18,18,9.0
knee,32,5,124,72,87,105,18,18,9.0
knee,32,5,124,73,85,103,18,18,9.0
knee,32,5,124,74,87,103,18,18,9.0
knee,32,5,124,75,85,101,16,16,9.0
knee,32,5,124,76,83,99,16,16,9.0
knee,32,5,124,77,87,101,16,16,9.0
knee,32,5,124,78,89,105,18,18,9.0
knee,32,5,124,79,89,105,18,18,9.0
knee,32,5,124,80,89,107,18,18,9.0
knee,32,5,124,81,91,105,18,18,9.0
knee,32,5,124,82,95,109,18,18,9.0
knee,32,5,124,83,95,111,18,18,9.0
knee,32,5,124,84,93,111,18,18,9.0
knee,32,5,124,85,91,109,18,18,9.0
knee,32,5,124,86,91,105,18,18,9.0
knee,32,5,124,87,93,109,18,18,9.0
knee,32,5,124,88,91,109,18,18,9.0
knee,32,5,124,89,95,107,18,18,9.0
knee,32,5,124,90,95,113,18,18,9.0
knee,32,5,124,91,95,113,18,18,9.0
knee,32,5,124,92,91,107,18,18,9.0
knee,32,5,124,93,89,105,18,18,9.0
knee,32,5,124,94,85,101,16,16,9.0
knee,32,5,124,95,87,101,16,16,9.0
knee,32,5,124,96,87,105,18,18,9.0
knee,32,5,124,97,85,101,16,16,9.0
knee,32,5,124,98,89,101,16,16,9.0
knee,32,5,124,99,89,105,18,18,9.0
knee,32,5,124,100,87,105,18,18,9.0
knee,32,5,125,55,7,9,2,2,3.0
knee,32,5,125,56,11,13,2,2,3.0
knee,32,5,125,57,13,15,2,2,3.0
knee,32,5,125,58,15,17,2,2,3.0
knee,32,5,125,59,15,17,2,2,3.0
knee,32,5,125,60,17,21,4,4,3.0
knee,32,5,125,61,19,23,4,4,3.0
knee,32,5,125,62,17,21,4,4,3.0
knee,32,5,125,63,19,23,4,4,3.0
knee,32,5,125,64,19,23,4,4,3.0
knee,32,5,125,65,21,25,4,4,3.0
knee,32,5,125,66,23,27,4,4,3.0
knee,32,5,125,67,25,29,4,4,3.0
knee,32,5,125,68,25,31,6,6,3.0
knee,32,5,125,69,25,31,6,6,3.0
knee,32,5,125,70,25,31,6,6,3.0
knee,32,5,125,71,25,31,6,6,3.0
knee,32,5,125,72,25,29,4,4,3.0
knee,32,5,125,73,25,31,6,6,3.0
knee,32,5,125,74,25,31,6,6,3.0
knee,32,5,125,75,25,29,4,4,3.0
knee,32,5,125,76,25,31,6,6,3.0
knee,32,5,125,77,25,29,4,4,3.0
knee,32,5,125,78,25,31,6,6,3.0
knee,32,5,125,79,25,31,6,6,3.0
knee,32,5,125,80,25,29,4,4,3.0
knee,32,5,125,81,25,31,6,6,3.0
knee,32,5,125,82,25,31,6,6,3.0
knee,32,5,125,83,29,29,4,4,3.0
knee,32,5,125,84,29,35,6,6,3.0
knee,32,5,125,85,31,35,6,6,3.0
knee,32,5,125,86,31,37,6,6,3.0
knee,32,5,125,87,31,37,6,6,3.0
knee,32,5,125,88,31,37,6,6,3.0
knee,32,5,125,89,31,37,6,6,3.0
knee,32,5,125,90,31,37,6,6,3.0
knee,32,5,125,91,31,37,6,6,3.0
knee,32,5,125,92,31,37,6,6,3.0
knee,32,5,125,93,31,37,6,6,3.0
knee,32,5,125,94,31,37,6,6,3.0
knee,32,5,125,95,29,35,6,6,3.0
knee,32,5,125,96,29,35,6,6,3.0
knee,32,5,125,97,29,35,6,6,3.0
knee,32,5,125,98,31,35,6,6,3.0
knee,32,5,125,99,31,37,6,6,3.0
knee,32,5,125,100,31,37,6,6,3.0
knee,32,5,126,55,9,9,2,2,3.0
knee,32,5,126,56,13,15,2,2,3.0
knee,32,5,126,57,15,19,4,4,3.0
knee,32,5,126,58,17,21,4,4,3.0
knee,32,5,126,59,21,21,4,4,3.0
knee,32,5,126,60,23,27,4,4,3.0
knee,32,5,126,61,23,27,4,4,3.0
knee,32,5,126,62,25,27,4,4,3.0
knee,32,5,126,63,23,25,4,4,3.0
knee,32,5,126,64,23,27,4,4,3.0
knee,32,5,126,65,27,29,4,4,3.0
knee,32,5,126,66,25,31,6,6,3.0
knee,32,5,126,67,27,31,6,6,3.0
knee,32,5,126,68,25,31,6,6,3.0
knee,32,5,126,69,27,31,6,6,3.0
knee,32,5,126,70,27,33,6,6,3.0
knee,32,5,126,71,29,33,6,6,3.0
knee,32,5,126,72,31,35,6,6,3.0
knee,32,5,126,73,31,37,6,6,3.0
knee,32,5,126,74,31,35,6,6,3.0
knee,32,5,126,75,33,37,6,6,3.0
knee,32,5,126,76,33,37,6,6,3.0
knee,32,5,126,77,33,39,6,6,3.0
knee,32,5,126,78,33,37,6,6,3.0
knee,32,5,126,79,33,37,6,6,3.0
knee,32,5,126,80,35,39,6,6,3.0
knee,32,5,126,81,35,41,6,6,3.0
knee,32,5,126,82,39,41,6,6,3.0
knee,32,5,126,83,35,41,6,6,3.0
knee,32,5,126,84,35,41,6,6,3.0
knee,32,5,126,85,37,41,6,6,3.0
knee,32,5,126,86,35,41,6,6,3.0
knee,32,5,126,87,37,41,6,6,3.0
knee,32,5,126,88,37,43,8,8,3.0
knee,32,5,126,89,39,43,8,8,3.0
knee,32,5,126,90,39,45,8,8,3.0
knee,32,5,126,91,39,45,8,8,3.0
knee,32,5,126,92,43,45,8,8,3.0
knee,32,5,126,93,43,49,8,8,3.0
knee,32,5,126,94,43,49,8,8,3.0
knee,32,5,126,95,43,49,8,8,3.0
knee,32,5,126,96,41,49,8,8,3.0
knee,32,5,126,97,41,47,8,8,3.0
knee,32,5,126,98,39,47,8,8,3.0
knee,32,5,126,99,41,45,8,8,3.0
knee,32,5,126,100,41,47,8,8,3.0
knee,32,5,127,55,13,15,2,2,13.0
knee,32,5,127,56,33,39,6,6,13.0
knee,32,5,127,57,49,59,10,10,13.0
knee,32,5,127,58,65,75,12,12,13.0
knee,32,5,127,59,77,91,16,16,13.0
knee,32,5,127,60,87,103,18,18,13.0
knee,32,5,127,61,101,113,18,18,13.0
knee,32,5,127,62,113,127,22,22,13.0
knee,32,5,127,63,117,139,24,24,13.0
knee,32,5,127,64,129,143,24,24,13.0
knee,32,5,127,65,131,155,26,26,13.0
knee,32,5,127,66,143,157,26,26,13.0
knee,32,5,127,67,149,169,28,28,13.0
knee,32,5,127,68,149,175,30,30,13.0
knee,32,5,127,69,149,175,30,30,13.0
knee,32,5,127,70,149,175,30,30,13.0
knee,32,5,127,71,147,175,30,30,13.0
knee,32,5,127,72,145,173,28,28,13.0
knee,32,5,127,73,139,161,26,26,13.0
knee,32,5,127,75,147,167,28,28,13.0
knee,32,5,127,76,143,163,28,28,13.0
knee,32,5,127,77,135,163,28,28,13.0
knee,32,5,127,78,127,151,26,26,13.0
knee,32,5,127,79,119,141,24,24,13.0
knee,32,5,127,80,125,145,24,24,13.0
knee,32,5,127,81,125,149,24,24,13.0
knee,32,5,127,82,125,147,24,24,13.0
knee,32,5,127,83,119,143,24,24,13.0
knee,32,5,127,84,115,133,22,22,13.0
knee,32,5,127,85,121,137,22,22,13.0
knee,32,5,127,86,117,139,24,24,13.0
knee,32,5,127,87,109,127,22,22,13.0
knee,32,5,127,88,105,117,20,20,13.0
knee,32,5,127,89,99,115,20,20,13.0
knee,32,5,127,90,99,119,20,20,13.0
knee,32,5,127,91,97,117,20,20,13.0
knee,32,5,127,92,97,115,20,20,13.0
knee,32,5,127,93,99,119,20,20,13.0
knee,32,5,127,94,89,107,18,18,13.0
knee,32,5,127,95,101,111,18,18,13.0
knee,32,5,127,96,105,127,22,22,13.0
knee,32,5,127,97,107,127,22,22,13.0
knee,32,5,127,98,107,129,22,22,13.0
knee,32,5,127,99,105,117,20,20,13.0
knee,32,5,127,100,99,113,18,18,13.0
knee,32,5,128,55,7,9,2,2,23.0
knee,32,5,128,56,19,21,4,4,22.0
knee,32,5,128,57,47,57,10,10,21.0
knee,32,5,128,58,65,75,12,12,24.0
knee,32,5,128,59,77,91,16,16,22.0
knee,32,5,128,60,107,121,20,20,24.0
knee,32,5,128,61,133,145,24,24,25.0
knee,32,5,128,62,135,163,28,28,25.0
knee,32,5,128,63,145,169,28,28,25.0
knee,32,5,128,64,151,175,30,30,25.0
knee,32,5,128,65,161,189,32,32,25.0
knee,32,5,128,66,163,189,32,32,25.0
knee,32,5,128,67,167,199,34,34,25.0
knee,32,5,128,70,209,237,40,40,25.0
knee,32,5,128,71,217,237,40,40,25.0
knee,32,5,128,72,203,233,38,38,25.0
knee,32,5,128,75,237,279,46,46,28.0
knee,32,5,128,76,239,283,48,48,28.0
knee,32,5,128,80,343,401,66,66,32.0
knee,32,5,128,81,343,403,68,68,30.0
knee,32,5,128,85,361,423,70,70,22.0
knee,32,5,128,86,341,403,68,68,22.0
knee,32,5,128,90,363,417,70,70,23.0
knee,32,5,128,91,333,385,64,64,23.0
knee,32,5,128,95,331,389,64,64,24.0
knee,32,5,128,96,309,369,62,62,24.0
knee,32,5,129,55,7,9,2,2,6.0
knee,32,5,129,56,15,19,4,4,6.0
knee,32,5,129,57,17,19,4,4,6.0
knee,32,5,129,58,25,27,4,4,6.0
knee,32,5,129,59,29,35,6,6,6.0
knee,32,5,129,60,29,35,6,6,6.0
knee,32,5,129,61,35,41,6,6,6.0
knee,32,5,129,62,35,43,8,8,6.0
knee,32,5,129,63,39,47,8,8,6.0
knee,32,5,129,64,45,51,8,8,6.0
knee,32,5,129,65,47,57,10,10,6.0
knee,32,5,129,66,49,55,10,10,6.0
knee,32,5,129,67,55,61,10,10,6.0
knee,32,5,129,68,55,67,12,12,6.0
knee,32,5,129,69,55,65,10,10,6.0
knee,32,5,129,70,53,63,10,10,6.0
knee,32,5,129,71,57,65,10,10,6.0
knee,32,5,129,72,59,67,12,12,6.0
knee,32,5,129,73,57,69,12,12,6.0
knee,32,5,129,74,57,65,10,10,6.0
knee,32,5,129,75,59,67,12,12,6.0
knee,32,5,129,76,59,69,12,12,6.0
knee,32,5,129,77,59,71,12,12,6.0
knee,32,5,129,78,55,67,12,12,6.0
knee,32,5,129,79,55,67,12,12,6.0
knee,32,5,129,80,61,65,10,10,6.0
knee,32,5,129,81,59,71,12,12,6.0
knee,32,5,129,82,55,67,12,12,6.0
knee,32,5,129,83,57,65,10,10,6.0
knee,32,5,129,84,57,67,12,12,6.0
knee,32,5,129,85,55,67,12,12,6.0
knee,32,5,129,86,57,65,10,10,6.0
knee,32,5,129,87,59,69,12,12,6.0
knee,32,5,129,88,59,69,12,12,6.0
knee,32,5,129,89,61,71,12,12,6.0
knee,32,5,129,90,61,73,12,12,6.0
knee,32,5,129,91,63,71,12,12,6.0
knee,32,5,129,92,63,75,12,12,6.0
knee,32,5,129,93,65,75,12,12,6.0
knee,32,5,129,94,65,77,12,12,6.0
knee,32,5,129,95,65,77,12,12,6.0
knee,32,5,129,96,67,75,12,12,6.0
knee,32,5,129,97,65,77,12,12,6.0
knee,32,5,129,98,65,75,12,12,6.0
knee,32,5,129,99,67,75,12,12,6.0
knee,32,5,129,100,69,77,12,12,6.0
knee,32,5,130,55,7,9,2,2,5.0
knee,32,5,130,56,11,13,2,2,5.0
knee,32,5,130,57,13,15,2,2,5.0
knee,32,5,130,58,15,19,4,4,5.0
knee,32,5,130,59,15,19,4,4,5.0
knee,32,5,130,60,23,25,4,4,5.0
knee,32,5,130,61,27,31,6,6,5.0
knee,32,5,130,62,29,35,6,6,5.0
knee,32,5,130,63,31,35,6,6,5.0
knee,32,5,130,64,31,37,6,6,5.0
knee,32,5,130,65,33,37,6,6,5.0
knee,32,5,130,66,35,39,6,6,5.0
knee,32,5,130,67,37,45,8,8,5.0
knee,32,5,130,68,41,47,8,8,5.0
knee,32,5,130,69,37,45,8,8,5.0
knee,32,5,130,70,37,45,8,8,5.0
knee,32,5,130,71,37,43,8,8,5.0
knee,32,5,130,72,37,45,8,8,5.0
knee,32,5,130,73,35,43,8,8,5.0
knee,32,5,130,74,37,45,8,8,5.0
knee,32,5,130,75,35,43,8,8,5.0
knee,32,5,130,76,37,45,8,8,5.0
knee,32,5,130,77,35,43,8,8,5.0
knee,32,5,130,78,39,45,8,8,5.0
knee,32,5,130,79,41,49,8,8,5.0
knee,32,5,130,80,47,51,8,8,5.0
knee,32,5,130,81,51,55,10,10,5.0
knee,32,5,130,82,47,55,10,10,5.0
knee,32,5,130,83,47,57,10,10,5.0
knee,32,5,130,84,45,55,10,10,5.0
knee,32,5,130,85,45,53,8,8,5.0
knee,32,5,130,86,45,55,10,10,5.0
knee,32,5,130,87,45,53,8,8,5.0
knee,32,5,130,88,45,53,8,8,5.0
knee,32,5,130,89,43,51,8,8,5.0
knee,32,5,130,90,43,51,8,8,5.0
knee,32,5,130,91,47,53,8,8,5.0
knee,32,5,130,92,45,55,10,10,5.0
knee,32,5,130,93,45,55,10,10,5.0
knee,32,5,130,94,45,55,10,10,5.0
knee,32,5,130,95,45,55,10,10,5.0
knee,32,5,130,96,45,53,8,8,5.0
knee,32,5,130,97,45,53,8,8,5.0
knee,32,5,130,98,45,53,8,8,5.0
knee,32,5,130,99,45,55,10,10,5.0
knee,32,5,130,100,45,53,8,8,5.0
knee,32,7,121,55,7,9,2,2,9.0
knee,32,7,121,56,19,21,4,4,9.0
knee,32,7,121,57,35,37,6,6,9.0
knee,32,7,121,58,45,53,8,8,9.0
knee,32,7,121,59,59,61,10,10,9.0
knee,32,7,121,60,65,73,12,12,9.0
knee,32,7,121,61,71,77,12,12,9.0
knee,32,7,121,62,75,89,14,14,9.0
knee,32,7,121,63,77,89,14,14,9.0
knee,32,7,121,64,75,89,14,14,9.0
knee,32,7,121,65,75,87,14,14,9.0
