arm,mbar,dt,seed,epoch,tag_pop,n_tagged,removed,gamma
waveform,20,8,105,62,57,12,12,11.0
waveform,20,8,105,63,67,14,14,14.0
waveform,20,8,105,64,79,16,16,15.0
waveform,20,8,105,65,83,16,16,15.0
waveform,20,8,105,66,99,18,18,16.0
waveform,20,8,105,67,107,20,20,16.0
waveform,20,8,105,68,111,22,22,16.0
waveform,20,8,105,69,109,22,22,16.0
waveform,20,8,105,71,125,24,24,16.0
waveform,20,8,105,72,129,26,26,16.0
waveform,20,8,105,73,127,26,26,16.0
waveform,20,8,105,74,123,24,24,16.0
waveform,20,8,105,75,109,22,22,16.0
waveform,20,8,105,79,113,22,22,11.0
waveform,20,8,105,80,113,22,22,11.0
waveform,20,8,105,81,117,22,22,11.0
waveform,20,8,105,82,119,22,22,11.0
waveform,20,8,105,83,117,24,24,11.0
waveform,20,8,105,87,127,24,24,11.0
waveform,20,8,105,88,129,24,24,11.0
waveform,20,8,105,89,119,24,24,11.0
waveform,20,8,105,90,109,22,22,11.0
waveform,20,8,105,91,99,20,20,11.0
waveform,20,8,105,92,91,18,18,11.0
waveform,20,8,106,55,7,2,2,7.0
waveform,20,8,106,56,17,4,4,7.0
waveform,20,8,106,57,25,6,6,7.0
waveform,20,8,106,58,29,6,6,7.0
waveform,20,8,106,59,31,6,6,7.0
waveform,20,8,106,60,33,6,6,7.0
waveform,20,8,106,61,39,8,8,7.0
waveform,20,8,106,62,47,8,8,7.0
waveform,20,8,106,63,51,10,10,7.0
waveform,20,8,106,64,55,10,10,7.0
waveform,20,8,106,65,63,12,12,7.0
waveform,20,8,106,66,63,12,12,7.0
waveform,20,8,106,67,65,12,12,7.0
waveform,20,8,106,68,61,12,12,7.0
waveform,20,8,106,69,65,12,12,7.0
waveform,20,8,106,70,65,12,12,7.0
waveform,20,8,106,71,65,14,14,7.0
waveform,20,8,106,72,69,12,12,7.0
waveform,20,8,106,73,69,14,14,8.0
waveform,20,8,106,74,69,14,14,8.0
waveform,20,8,106,75,79,14,14,8.0
waveform,20,8,106,76,75,14,14,8.0
waveform,20,8,106,77,75,14,14,8.0
waveform,20,8,106,78,73,14,14,8.0
waveform,20,8,106,79,71,14,14,8.0
waveform,20,8,106,80,69,14,14,8.0
waveform,20,8,106,81,67,14,14,8.0
waveform,20,8,106,82,69,14,14,8.0
waveform,20,8,106,83,65,14,14,8.0
waveform,20,8,106,84,65,12,12,8.0
waveform,20,8,106,85,65,14,14,8.0
waveform,20,8,106,86,67,14,14,8.0
waveform,20,8,106,87,69,14,14,8.0
waveform,20,8,106,88,71,14,14,8.0
waveform,20,8,106,89,71,14,14,8.0
waveform,20,8,106,90,73,14,14,8.0
waveform,20,8,106,91,73,14,14,8.0
waveform,20,8,106,92,69,14,14,8.0
waveform,20,8,106,93,71,14,14,8.0
waveform,20,8,106,94,73,14,14,8.0
waveform,20,8,106,95,71,14,14,8.0
waveform,20,8,106,96,67,14,14,8.0
waveform,20,8,106,97,65,12,12,7.0
waveform,20,8,106,98,65,12,12,7.0
waveform,20,8,106,99,67,12,12,8.0
waveform,20,8,107,55,11,2,2,5.0
waveform,20,8,107,56,19,4,4,5.0
waveform,20,8,107,57,25,4,4,5.0
waveform,20,8,107,58,27,6,6,5.0
waveform,20,8,107,59,31,6,6,5.0
waveform,20,8,107,60,37,6,6,5.0
waveform,20,8,107,61,35,8,8,5.0
waveform,20,8,107,62,37,6,6,5.0
waveform,20,8,107,63,41,8,8,5.0
waveform,20,8,107,64,45,8,8,5.0
waveform,20,8,107,65,45,8,8,5.0
waveform,20,8,107,66,43,8,8,5.0
waveform,20,8,107,67,45,8,8,5.0
waveform,20,8,107,68,45,8,8,5.0
waveform,20,8,107,69,47,8,8,5.0
waveform,20,8,107,70,47,10,10,5.0
waveform,20,8,107,71,45,10,10,5.0
waveform,20,8,107,72,45,10,10,5.0
waveform,20,8,107,73,45,10,10,5.0
waveform,20,8,107,74,47,8,8,5.0
waveform,20,8,107,75,47,10,10,5.0
waveform,20,8,107,76,47,10,10,5.0
waveform,20,8,107,77,45,8,8,5.0
waveform,20,8,107,78,43,8,8,5.0
waveform,20,8,107,79,43,8,8,5.0
waveform,20,8,107,80,41,8,8,5.0
waveform,20,8,107,81,41,8,8,5.0
waveform,20,8,107,82,43,8,8,5.0
waveform,20,8,107,83,47,8,8,5.0
waveform,20,8,107,84,47,10,10,5.0
waveform,20,8,107,85,45,10,10,5.0
waveform,20,8,107,86,43,8,8,5.0
waveform,20,8,107,87,45,8,8,5.0
waveform,20,8,107,88,45,10,10,5.0
waveform,20,8,107,89,45,8,8,5.0
waveform,20,8,107,90,47,8,8,5.0
waveform,20,8,107,91,45,8,8,5.0
waveform,20,8,107,92,45,10,10,5.0
waveform,20,8,107,93,47,10,10,5.0
waveform,20,8,107,94,51,10,10,5.0
waveform,20,8,107,95,49,10,10,5.0
waveform,20,8,107,96,51,10,10,5.0
waveform,20,8,107,97,49,10,10,5.0
waveform,20,8,107,98,47,8,8,5.0
waveform,20,8,107,99,45,8,8,5.0
waveform,20,8,107,100,45,10,10,5.0
waveform,20,8,108,55,7,2,2,22.0
waveform,20,8,108,56,17,4,4,22.0
waveform,20,8,108,57,45,8,8,22.0
waveform,20,8,108,58,75,14,14,22.0
waveform,20,8,108,59,101,16,16,22.0
waveform,20,8,108,60,99,20,20,24.0
waveform,20,8,108,61,93,18,18,24.0
waveform,20,8,108,63,97,18,18,24.0
waveform,20,8,108,64,105,20,20,24.0
waveform,20,8,108,65,103,20,20,24.0
waveform,20,8,108,66,113,20,20,24.0
waveform,20,8,108,67,101,20,20,24.0
waveform,20,8,108,71,131,24,24,26.0
waveform,20,8,108,72,137,26,26,26.0
waveform,20,8,108,73,139,26,26,26.0
waveform,20,8,108,74,129,26,26,24.0
waveform,20,8,108,75,115,24,24,25.0
waveform,20,8,108,79,131,24,24,25.0
waveform,20,8,108,80,123,24,24,25.0
waveform,20,8,108,81,117,22,22,25.0
waveform,20,8,108,82,109,22,22,25.0
waveform,20,8,108,83,99,20,20,25.0
waveform,20,8,108,84,89,18,18,24.0
waveform,20,8,108,87,95,18,18,24.0
waveform,20,8,108,88,97,20,20,24.0
waveform,20,8,108,89,97,20,20,24.0
waveform,20,8,108,90,97,20,20,24.0
waveform,20,8,108,91,91,18,18,25.0
waveform,20,8,108,92,89,16,16,26.0
waveform,20,8,109,55,13,2,2,13.0
waveform,20,8,109,56,29,6,6,13.0
waveform,20,8,109,57,47,10,10,13.0
waveform,20,8,109,58,57,12,12,13.0
waveform,20,8,109,59,69,12,12,13.0
waveform,20,8,109,60,79,14,14,13.0
waveform,20,8,109,61,89,18,18,13.0
waveform,20,8,109,63,107,20,20,12.0
waveform,20,8,109,64,113,22,22,12.0
waveform,20,8,109,65,115,22,22,12.0
waveform,20,8,109,66,115,24,24,12.0
waveform,20,8,109,67,111,22,22,12.0
waveform,20,8,109,71,141,28,28,12.0
waveform,20,8,109,72,135,26,26,12.0
waveform,20,8,109,73,135,26,26,11.0
waveform,20,8,109,74,129,26,26,11.0
waveform,20,8,109,75,127,24,24,11.0
waveform,20,8,109,79,135,26,26,10.0
waveform,20,8,109,80,129,26,26,10.0
waveform,20,8,109,81,127,24,24,10.0
waveform,20,8,109,82,123,24,24,10.0
waveform,20,8,109,83,129,22,22,10.0
waveform,20,8,109,87,137,28,28,11.0
waveform,20,8,109,88,133,26,26,11.0
waveform,20,8,109,89,131,26,26,11.0
waveform,20,8,109,90,125,24,24,11.0
waveform,20,8,109,91,115,22,22,11.0
waveform,20,8,110,55,7,2,2,6.0
waveform,20,8,110,56,17,4,4,7.0
waveform,20,8,110,57,25,6,6,7.0
waveform,20,8,110,58,31,6,6,7.0
waveform,20,8,110,59,33,6,6,7.0
waveform,20,8,110,60,39,8,8,7.0
waveform,20,8,110,61,37,8,8,6.0
waveform,20,8,110,62,39,8,8,6.0
waveform,20,8,110,63,41,8,8,7.0
waveform,20,8,110,64,43,8,8,7.0
waveform,20,8,110,65,43,8,8,7.0
waveform,20,8,110,66,45,10,10,7.0
waveform,20,8,110,67,47,10,10,7.0
waveform,20,8,110,68,47,10,10,7.0
waveform,20,8,110,69,47,10,10,7.0
waveform,20,8,110,70,43,8,8,7.0
waveform,20,8,110,71,45,10,10,7.0
waveform,20,8,110,72,45,8,8,7.0
waveform,20,8,110,73,49,10,10,7.0
waveform,20,8,110,74,47,10,10,7.0
waveform,20,8,110,75,47,10,10,7.0
waveform,20,8,110,76,49,10,10,7.0
waveform,20,8,110,77,47,10,10,7.0
waveform,20,8,110,78,45,10,10,7.0
waveform,20,8,110,79,51,10,10,7.0
waveform,20,8,110,80,53,10,10,7.0
waveform,20,8,110,81,57,10,10,7.0
waveform,20,8,110,82,61,12,12,7.0
waveform,20,8,110,83,55,12,12,7.0
waveform,20,8,110,84,51,10,10,7.0
waveform,20,8,110,85,45,8,8,7.0
waveform,20,8,110,86,45,10,10,7.0
waveform,20,8,110,87,47,10,10,7.0
waveform,20,8,110,88,45,8,8,7.0
waveform,20,8,110,89,49,10,10,7.0
waveform,20,8,110,90,47,10,10,7.0
waveform,20,8,110,91,49,10,10,7.0
waveform,20,8,110,92,49,10,10,7.0
waveform,20,8,110,93,55,10,10,7.0
waveform,20,8,110,94,55,12,12,7.0
waveform,20,8,110,95,55,10,10,7.0
waveform,20,8,110,96,55,12,12,7.0
waveform,20,8,110,97,53,10,10,7.0
waveform,20,8,110,98,49,10,10,7.0
waveform,20,8,110,99,51,10,10,7.0
waveform,20,8,110,100,53,10,10,7.0
waveform,32,1,101,55,13,2,2,10.0
waveform,32,1,101,56,29,6,6,10.0
waveform,32,1,101,57,41,8,8,10.0
waveform,32,1,101,58,49,10,10,10.0
waveform,32,1,101,59,53,10,10,10.0
waveform,32,1,101,60,55,12,12,10.0
waveform,32,1,101,61,61,12,12,10.0
waveform,32,1,101,62,67,14,14,10.0
waveform,32,1,101,63,79,14,14,10.0
waveform,32,1,101,64,81,16,16,10.0
waveform,32,1,101,65,85,16,16,10.0
waveform,32,1,101,66,85,18,18,10.0
waveform,32,1,101,67,87,18,18,10.0
waveform,32,1,101,68,85,18,18,10.0
waveform,32,1,101,69,89,18,18,10.0
waveform,32,1,101,70,95,18,18,10.0
waveform,32,1,101,71,95,20,20,10.0
waveform,32,1,101,72,101,18,18,10.0
waveform,32,1,101,73,105,20,20,10.0
waveform,32,1,101,74,101,20,20,10.0
waveform,32,1,101,75,101,20,20,10.0
waveform,32,1,101,76,97,20,20,10.0
waveform,32,1,101,77,97,18,18,11.0
waveform,32,1,101,78,101,20,20,11.0
waveform,32,1,101,79,103,20,20,11.0
waveform,32,1,101,80,105,20,20,11.0
waveform,32,1,101,81,105,20,20,11.0
waveform,32,1,101,82,101,20,20,11.0
waveform,32,1,101,83,103,20,20,11.0
waveform,32,1,101,84,107,20,20,11.0
waveform,32,1,101,85,107,22,22,11.0
waveform,32,1,101,86,107,22,22,11.0
waveform,32,1,101,87,107,22,22,11.0
waveform,32,1,101,88,107,20,20,11.0
waveform,32,1,101,89,105,20,20,11.0
waveform,32,1,101,90,105,20,20,11.0
waveform,32,1,101,91,105,20,20,10.0
waveform,32,1,101,92,107,20,20,10.0
waveform,32,1,101,93,107,20,20,10.0
waveform,32,1,101,94,103,20,20,10.0
waveform,32,1,101,95,101,20,20,10.0
waveform,32,1,101,96,97,20,20,10.0
waveform,32,1,101,97,97,20,20,10.0
waveform,32,1,101,98,97,20,20,10.0
waveform,32,1,101,99,97,20,20,10.0
waveform,32,1,101,100,97,20,20,10.0
waveform,32,1,102,55,11,2,2,7.0
waveform,32,1,102,56,21,4,4,7.0
waveform,32,1,102,57,27,6,6,7.0
waveform,32,1,102,58,33,6,6,7.0
waveform,32,1,102,59,37,8,8,7.0
waveform,32,1,102,60,43,8,8,7.0
waveform,32,1,102,61,45,10,10,7.0
waveform,32,1,102,62,49,10,10,7.0
waveform,32,1,102,63,53,10,10,7.0
waveform,32,1,102,64,61,12,12,7.0
waveform,32,1,102,65,65,12,12,7.0
waveform,32,1,102,66,65,14,14,7.0
waveform,32,1,102,67,71,12,12,7.0
waveform,32,1,102,68,71,14,14,7.0
waveform,32,1,102,69,77,14,14,8.0
waveform,32,1,102,70,77,16,16,8.0
waveform,32,1,102,71,77,16,16,8.0
waveform,32,1,102,72,77,14,14,8.0
waveform,32,1,102,73,79,16,16,7.0
waveform,32,1,102,74,77,16,16,7.0
waveform,32,1,102,75,75,16,16,7.0
waveform,32,1,102,76,75,14,14,7.0
waveform,32,1,102,77,75,14,14,7.0
waveform,32,1,102,78,79,14,14,7.0
waveform,32,1,102,79,77,16,16,7.0
waveform,32,1,102,80,79,14,14,7.0
waveform,32,1,102,81,81,16,16,7.0
waveform,32,1,102,82,81,16,16,7.0
waveform,32,1,102,83,81,16,16,7.0
waveform,32,1,102,84,79,16,16,7.0
waveform,32,1,102,85,77,16,16,7.0
waveform,32,1,102,86,75,16,16,7.0
waveform,32,1,102,87,77,14,14,7.0
waveform,32,1,102,88,75,16,16,7.0
waveform,32,1,102,89,75,14,14,7.0
waveform,32,1,102,90,75,14,14,7.0
waveform,32,1,102,91,75,14,14,7.0
waveform,32,1,102,92,81,14,14,7.0
waveform,32,1,102,93,79,16,16,7.0
waveform,32,1,102,94,81,16,16,7.0
waveform,32,1,102,95,81,16,16,7.0
waveform,32,1,102,96,79,16,16,7.0
waveform,32,1,102,97,75,14,14,7.0
waveform,32,1,102,98,75,14,14,7.0
waveform,32,1,102,99,75,14,14,7.0
waveform,32,1,102,100,77,14,14,7.0
waveform,32,1,103,57,71,14,14,56.0
waveform,32,1,103,71,1141,214,214,60.0
waveform,32,1,104,55,7,2,2,21.0
waveform,32,1,104,56,17,4,4,20.0
waveform,32,1,104,57,45,8,8,21.0
waveform,32,1,104,58,73,14,14,21.0
waveform,32,1,104,59,93,16,16,21.0
waveform,32,1,104,60,109,20,20,22.0
waveform,32,1,104,61,117,24,24,22.0
waveform,32,1,104,62,127,26,26,22.0
waveform,32,1,104,63,135,26,26,24.0
waveform,32,1,104,64,141,28,28,25.0
waveform,32,1,104,65,151,30,30,24.0
waveform,32,1,104,67,201,40,40,24.0
waveform,32,1,104,69,241,44,44,24.0
waveform,32,1,104,70,223,42,42,24.0
waveform,32,1,104,71,203,40,40,24.0
waveform,32,1,104,72,191,36,36,24.0
waveform,32,1,104,74,217,42,42,24.0
waveform,32,1,104,76,249,48,48,24.0
waveform,32,1,104,79,319,62,62,25.0
waveform,32,1,104,80,311,56,56,25.0
waveform,32,1,104,81,279,56,56,25.0
waveform,32,1,104,83,277,54,54,24.0
waveform,32,1,104,85,279,54,54,24.0
waveform,32,1,104,87,299,60,60,24.0
waveform,32,1,104,89,321,64,64,24.0
waveform,32,1,104,92,393,76,76,24.0
waveform,32,1,104,95,453,90,90,24.0
waveform,32,1,104,98,503,100,100,24.0
waveform,32,1,105,55,7,2,2,14.0
waveform,32,1,105,56,17,4,4,14.0
waveform,32,1,105,57,37,6,6,14.0
waveform,32,1,105,58,55,10,10,14.0
waveform,32,1,105,59,75,12,12,14.0
waveform,32,1,105,60,81,16,16,14.0
waveform,32,1,105,61,81,16,16,14.0
waveform,32,1,105,62,87,18,18,14.0
waveform,32,1,105,63,91,18,18,14.0
waveform,32,1,105,64,91,18,18,14.0
waveform,32,1,105,65,95,18,18,14.0
waveform,32,1,105,66,101,20,20,14.0
waveform,32,1,105,67,107,20,20,14.0
waveform,32,1,105,68,111,22,22,14.0
waveform,32,1,105,69,113,22,22,14.0
waveform,32,1,105,70,117,22,22,14.0
waveform,32,1,105,71,115,22,22,14.0
waveform,32,1,105,72,113,22,22,14.0
waveform,32,1,105,73,115,22,22,14.0
waveform,32,1,105,74,121,24,24,14.0
waveform,32,1,105,75,115,22,22,14.0
waveform,32,1,105,76,119,24,24,14.0
waveform,32,1,105,77,119,24,24,14.0
waveform,32,1,105,78,123,24,24,14.0
waveform,32,1,105,79,123,24,24,14.0
waveform,32,1,105,80,127,22,22,14.0
waveform,32,1,105,81,125,24,24,14.0
waveform,32,1,105,82,117,24,24,14.0
waveform,32,1,105,83,121,22,22,14.0
waveform,32,1,105,84,115,24,24,14.0
waveform,32,1,105,85,109,22,22,14.0
waveform,32,1,105,86,111,22,22,14.0
waveform,32,1,105,87,115,22,22,14.0
waveform,32,1,105,88,115,22,22,14.0
waveform,32,1,105,89,111,22,22,14.0
waveform,32,1,105,90,117,22,22,14.0
waveform,32,1,105,91,121,24,24,14.0
waveform,32,1,105,92,125,24,24,14.0
waveform,32,1,105,93,117,24,24,14.0
waveform,32,1,105,94,115,24,24,14.0
waveform,32,1,105,95,117,22,22,14.0
waveform,32,1,105,96,115,24,24,14.0
waveform,32,1,105,97,121,24,24,14.0
waveform,32,1,105,98,119,24,24,14.0
waveform,32,1,105,99,119,24,24,14.0
waveform,32,1,105,100,121,24,24,14.0
waveform,32,1,106,55,7,2,2,7.0
waveform,32,1,106,56,19,4,4,7.0
waveform,32,1,106,57,27,6,6,7.0
waveform,32,1,106,58,33,6,6,7.0
waveform,32,1,106,59,37,8,8,8.0
waveform,32,1,106,60,41,8,8,8.0
waveform,32,1,106,61,45,8,8,8.0
waveform,32,1,106,62,49,10,10,8.0
waveform,32,1,106,63,47,10,10,8.0
waveform,32,1,106,64,51,10,10,8.0
waveform,32,1,106,65,55,12,12,8.0
waveform,32,1,106,66,61,12,12,8.0
waveform,32,1,106,67,67,12,12,8.0
waveform,32,1,106,68,71,14,14,8.0
waveform,32,1,106,69,71,14,14,8.0
waveform,32,1,106,70,73,14,14,8.0
waveform,32,1,106,71,71,14,14,8.0
waveform,32,1,106,72,73,14,14,8.0
waveform,32,1,106,73,79,14,14,8.0
waveform,32,1,106,74,77,16,16,8.0
waveform,32,1,106,75,79,14,14,8.0
waveform,32,1,106,76,77,16,16,8.0
waveform,32,1,106,77,79,16,16,8.0
waveform,32,1,106,78,79,16,16,8.0
waveform,32,1,106,79,79,16,16,8.0
waveform,32,1,106,80,77,16,16,8.0
waveform,32,1,106,81,85,18,18,15.0
waveform,32,1,106,82,93,18,18,15.0
waveform,32,1,106,83,101,20,20,15.0
waveform,32,1,106,84,107,22,22,15.0
waveform,32,1,106,85,121,22,22,15.0
waveform,32,1,106,86,127,24,24,15.0
waveform,32,1,106,87,139,26,26,15.0
waveform,32,1,106,88,141,28,28,15.0
waveform,32,1,106,89,143,28,28,15.0
waveform,32,1,106,90,145,28,28,15.0
waveform,32,1,106,91,147,28,28,15.0
waveform,32,1,106,92,147,28,28,15.0
waveform,32,1,106,93,147,30,30,15.0
waveform,32,1,106,94,145,28,28,15.0
waveform,32,1,106,95,145,28,28,15.0
waveform,32,1,106,96,151,30,30,16.0
waveform,32,1,106,97,157,30,30,16.0
waveform,32,1,106,98,157,30,30,16.0
waveform,32,1,106,99,147,28,28,16.0
waveform,32,1,106,100,143,28,28,16.0
waveform,32,1,107,55,13,2,2,5.0
waveform,32,1,107,56,19,4,4,5.0
waveform,32,1,107,57,23,4,4,5.0
waveform,32,1,107,58,25,6,6,5.0
waveform,32,1,107,59,27,6,6,5.0
waveform,32,1,107,60,35,6,6,5.0
waveform,32,1,107,61,37,8,8,5.0
waveform,32,1,107,62,39,8,8,5.0
waveform,32,1,107,63,39,8,8,5.0
waveform,32,1,107,64,41,8,8,5.0
waveform,32,1,107,65,43,8,8,5.0
waveform,32,1,107,66,47,8,8,5.0
waveform,32,1,107,67,45,10,10,5.0
waveform,32,1,107,68,45,8,8,5.0
waveform,32,1,107,69,45,10,10,5.0
waveform,32,1,107,70,45,10,10,5.0
waveform,32,1,107,71,49,10,10,5.0
waveform,32,1,107,72,51,10,10,5.0
waveform,32,1,107,73,53,10,10,5.0
waveform,32,1,107,74,49,10,10,5.0
waveform,32,1,107,75,47,10,10,5.0
waveform,32,1,107,76,47,10,10,5.0
waveform,32,1,107,77,51,10,10,5.0
waveform,32,1,107,78,53,10,10,5.0
waveform,32,1,107,79,53,10,10,5.0
waveform,32,1,107,80,55,10,10,5.0
waveform,32,1,107,81,53,10,10,5.0
waveform,32,1,107,82,53,10,10,5.0
waveform,32,1,107,83,53,10,10,5.0
waveform,32,1,107,84,53,10,10,5.0
waveform,32,1,107,85,53,10,10,5.0
waveform,32,1,107,86,53,10,10,5.0
waveform,32,1,107,87,57,10,10,5.0
waveform,32,1,107,88,57,10,10,5.0
waveform,32,1,107,89,55,12,12,5.0
waveform,32,1,107,90,55,10,10,5.0
waveform,32,1,107,91,55,10,10,5.0
waveform,32,1,107,92,55,10,10,5.0
waveform,32,1,107,93,55,10,10,5.0
waveform,32,1,107,94,53,10,10,5.0
waveform,32,1,107,95,51,10,10,5.0
waveform,32,1,107,96,53,10,10,5.0
waveform,32,1,107,97,55,10,10,5.0
waveform,32,1,107,98,53,10,10,5.0
waveform,32,1,107,99,53,10,10,5.0
waveform,32,1,107,100,55,10,10,5.0
waveform,32,1,108,55,7,2,2,22.0
waveform,32,1,108,56,11,2,2,22.0
waveform,32,1,108,57,17,4,4,22.0
waveform,32,1,108,58,31,6,6,22.0
waveform,32,1,108,59,45,8,8,22.0
waveform,32,1,108,60,55,10,10,22.0
waveform,32,1,108,61,69,12,12,22.0
waveform,32,1,108,62,79,16,16,22.0
waveform,32,1,108,63,95,18,18,22.0
waveform,32,1,108,64,107,20,20,22.0
waveform,32,1,108,65,113,22,22,21.0
waveform,32,1,108,66,117,24,24,21.0
waveform,32,1,108,67,121,22,22,21.0
waveform,32,1,108,68,131,26,26,21.0
waveform,32,1,108,69,137,28,28,22.0
waveform,32,1,108,70,143,28,28,22.0
waveform,32,1,108,71,149,30,30,22.0
waveform,32,1,108,72,157,30,30,22.0
waveform,32,1,108,73,159,32,32,22.0
waveform,32,1,108,74,169,32,32,22.0
waveform,32,1,108,75,171,34,34,22.0
waveform,32,1,108,76,165,32,32,22.0
waveform,32,1,108,77,169,34,34,22.0
waveform,32,1,108,79,185,34,34,20.0
waveform,32,1,108,80,167,32,32,21.0
waveform,32,1,108,81,155,30,30,21.0
waveform,32,1,108,82,145,28,28,21.0
waveform,32,1,108,83,137,26,26,21.0
waveform,32,1,108,84,139,24,24,22.0
waveform,32,1,108,85,121,24,24,21.0
waveform,32,1,108,86,113,22,22,21.0
waveform,32,1,108,87,107,22,22,21.0
waveform,32,1,108,88,101,20,20,22.0
waveform,32,1,108,89,97,20,20,22.0
waveform,32,1,108,90,97,20,20,22.0
waveform,32,1,108,91,99,20,20,21.0
waveform,32,1,108,92,103,20,20,21.0
waveform,32,1,108,93,109,20,20,21.0
waveform,32,1,108,94,109,22,22,21.0
waveform,32,1,108,95,119,24,24,21.0
waveform,32,1,108,96,117,24,24,21.0
waveform,32,1,108,97,119,24,24,21.0
waveform,32,1,108,98,125,26,26,21.0
waveform,32,1,108,99,121,22,22,21.0
waveform,32,1,108,100,107,20,20,22.0
waveform,32,1,109,55,13,2,2,13.0
waveform,32,1,109,56,27,6,6,13.0
waveform,32,1,109,57,47,8,8,13.0
waveform,32,1,109,58,61,12,12,13.0
waveform,32,1,109,59,69,14,14,13.0
waveform,32,1,109,60,79,16,16,13.0
waveform,32,1,109,61,87,18,18,13.0
waveform,32,1,109,62,95,18,18,13.0
waveform,32,1,109,63,105,20,20,13.0
waveform,32,1,109,64,111,22,22,13.0
waveform,32,1,109,65,111,22,22,13.0
waveform,32,1,109,66,117,22,22,13.0
waveform,32,1,109,67,121,24,24,13.0
waveform,32,1,109,68,123,24,24,13.0
waveform,32,1,109,69,125,24,24,13.0
waveform,32,1,109,70,127,24,24,13.0
waveform,32,1,109,71,135,24,24,13.0
waveform,32,1,109,72,129,26,26,13.0
waveform,32,1,109,73,129,26,26,13.0
waveform,32,1,109,74,127,26,26,13.0
waveform,32,1,109,75,125,24,24,13.0
waveform,32,1,109,76,127,24,24,13.0
waveform,32,1,109,77,123,24,24,13.0
waveform,32,1,109,78,121,24,24,13.0
waveform,32,1,109,79,119,24,24,13.0
waveform,32,1,109,80,115,24,24,13.0
waveform,32,1,109,81,115,22,22,13.0
waveform,32,1,109,82,119,24,24,13.0
waveform,32,1,109,83,121,24,24,13.0
waveform,32,1,109,84,121,24,24,13.0
waveform,32,1,109,85,121,24,24,13.0
waveform,32,1,109,86,119,24,24,13.0
waveform,32,1,109,87,125,24,24,13.0
waveform,32,1,109,88,129,26,26,13.0
waveform,32,1,109,89,129,26,26,13.0
waveform,32,1,109,90,117,24,24,13.0
waveform,32,1,109,91,109,22,22,13.0
waveform,32,1,109,92,109,20,20,13.0
waveform,32,1,109,93,109,22,22,13.0
waveform,32,1,109,94,109,20,20,13.0
waveform,32,1,109,95,109,22,22,13.0
waveform,32,1,109,96,107,22,22,13.0
waveform,32,1,109,97,107,22,22,13.0
waveform,32,1,109,98,109,22,22,13.0
waveform,32,1,109,99,109,20,20,13.0
waveform,32,1,109,100,113,22,22,13.0
waveform,32,1,110,55,5,2,2,6.0
waveform,32,1,110,56,9,2,2,6.0
waveform,32,1,110,57,15,4,4,6.0
waveform,32,1,110,58,17,4,4,6.0
waveform,32,1,110,59,19,4,4,6.0
waveform,32,1,110,60,19,4,4,6.0
waveform,32,1,110,61,25,4,4,6.0
waveform,32,1,110,62,33,6,6,6.0
waveform,32,1,110,63,33,6,6,6.0
waveform,32,1,110,64,37,8,8,6.0
waveform,32,1,110,65,41,8,8,6.0
waveform,32,1,110,66,43,8,8,6.0
waveform,32,1,110,67,49,10,10,6.0
waveform,32,1,110,68,51,10,10,6.0
waveform,32,1,110,69,51,10,10,6.0
waveform,32,1,110,70,49,10,10,6.0
waveform,32,1,110,71,53,10,10,6.0
waveform,32,1,110,72,57,10,10,6.0
waveform,32,1,110,73,59,10,10,6.0
waveform,32,1,110,74,55,12,12,6.0
waveform,32,1,110,75,55,12,12,6.0
waveform,32,1,110,76,59,10,10,6.0
waveform,32,1,110,77,57,12,12,6.0
waveform,32,1,110,78,57,12,12,6.0
waveform,32,1,110,79,57,12,12,6.0
waveform,32,1,110,80,57,10,10,6.0
waveform,32,1,110,81,57,12,12,7.0
waveform,32,1,110,82,57,10,10,7.0
waveform,32,1,110,83,61,12,12,7.0
waveform,32,1,110,84,65,12,12,7.0
waveform,32,1,110,85,67,12,12,7.0
waveform,32,1,110,86,63,12,12,7.0
waveform,32,1,110,87,61,12,12,7.0
waveform,32,1,110,88,63,12,12,7.0
waveform,32,1,110,89,65,12,12,7.0
waveform,32,1,110,90,67,12,12,7.0
waveform,32,1,110,91,69,14,14,7.0
waveform,32,1,110,92,71,14,14,7.0
waveform,32,1,110,93,73,14,14,7.0
waveform,32,1,110,94,69,14,14,7.0
waveform,32,1,110,95,69,14,14,7.0
waveform,32,1,110,96,69,14,14,7.0
waveform,32,1,110,97,65,14,14,7.0
waveform,32,1,110,98,73,14,14,7.0
waveform,32,1,110,99,73,14,14,7.0
waveform,32,1,110,100,69,14,14,7.0
waveform,32,8,101,55,13,2,2,10.0
waveform,32,8,101,56,29,6,6,10.0
waveform,32,8,101,57,41,8,8,10.0
waveform,32,8,101,58,53,10,10,10.0
waveform,32,8,101,59,61,12,12,10.0
waveform,32,8,101,60,65,12,12,10.0
waveform,32,8,101,61,69,12,12,10.0
waveform,32,8,101,62,75,14,14,10.0
waveform,32,8,101,63,81,16,16,10.0
waveform,32,8,101,64,83,16,16,10.0
waveform,32,8,101,65,89,18,18,10.0
waveform,32,8,101,66,93,18,18,10.0
waveform,32,8,101,67,93,18,18,10.0
waveform,32,8,101,68,101,20,20,11.0
waveform,32,8,101,69,101,20,20,11.0
waveform,32,8,101,70,99,20,20,11.0
waveform,32,8,101,71,107,20,20,11.0
waveform,32,8,101,72,105,22,22,11.0
waveform,32,8,101,73,105,20,20,11.0
waveform,32,8,101,74,109,20,20,11.0
